no,last_date,code,name,rmse,train_cnt,last_close_money,last_pred_money,last_pred_ratio,trade_money
1,2020.03.09,000440,중앙에너비스,0.016815563663840294,0,9170.0,11745.406860182062,28.09%,12775.569604254886
2,2020.03.09,025950,동신건설,0.003461275715380907,0,6130.0,6147.831439226867,0.29%,6313.900000000001
3,2020.03.09,005670,푸드웰,0.021900154650211334,0,5060.0,6300.251761190593,24.51%,6796.3524656668305
4,2020.03.09,017650,대림제지,0.015952017158269882,0,1740.0,1732.344905845821,-0.44%,1687.8
5,2020.03.09,006110,삼아알미늄,0.012548217549920082,0,4080.0000000000005,4178.688495643437,2.42%,4218.163893900812
6,2020.03.09,023150,MH에탄올,0.006806992460042238,0,8480.0,7455.801050364971,-12.08%,7046.12147051096
7,2020.03.09,013720,청보산업,0.04342750087380409,0,2265.0,2410.7314440608025,6.43%,2469.0240216851234
8,2020.03.09,001210,금호전기,0.007340934127569199,0,2830.0,3607.46808513999,27.47%,3918.455319195986
9,2020.03.09,018120,진로발효,0.007417580578476191,0,30000.0,30401.378904819492,1.34%,30900.0
10,2020.03.09,000540,흥국화재,0.007160021923482418,0,2780.0,3166.063914209604,13.89%,3320.489479893445
11,2020.03.09,032580,피델릭스,0.0038861760403960943,81,1280.0,1346.3663297705352,5.18%,1372.9128616787493
12,2020.03.09,015020,이스타코,0.005112095735967159,0,677.0,824.7197221517563,21.82%,883.8076110124588
13,2020.03.09,003720,삼영화학공업,0.003863127203658223,0,1050.0,1208.0489287562668,15.05%,1271.2685002587737
14,2020.03.09,023960,에쓰씨엔지니어링,0.023471007123589516,0,1080.0,1181.6486667096615,9.41%,1222.308133393526
15,2020.03.09,019570,리더스 기술투자,0.004145205952227116,0,466.0,704.5458653755486,51.19%,799.964211525768
16,2020.03.09,007770,한일화학,0.005800130311399698,0,9940.0,12685.01964494586,27.62%,13783.027502924204
17,2020.03.09,024940,PN풍년,0.010863875970244408,0,1960.0,2693.74234829098,37.44%,2987.239287607372
18,2020.03.09,066570,LG전자,0.023230241611599922,0,57800.0,61695.056438446045,6.74%,63253.07901382446
