no,last_date,code,name,rmse,train_cnt,last_close_money,last_pred_money,last_pred_ratio,trade_money
1,2020.03.18,000440,중앙에너비스,0.01686958409845829,0,6300.0,9512.24325652048,50.99%,10797.140559128671
2,2020.03.18,025950,동신건설,0.003534410148859024,0,4510.0,5383.632978051901,19.37%,5733.086169272661
3,2020.03.18,005670,푸드웰,0.02226071245968342,0,4190.0,6205.855758227408,48.11%,7012.198061518371
4,2020.03.18,017650,대림제지,0.016035888344049454,0,1195.0,1702.7620228007436,42.49%,1905.866831921041
5,2020.03.18,006110,삼아알미늄,0.012652350589632988,0,3084.9999999999995,4158.551716543734,34.80%,4587.972403161228
6,2020.03.18,023150,MH에탄올,0.008128033950924873,0,7919.999999999999,8256.46382600069,4.25%,8391.049356400967
7,2020.03.18,013720,청보산업,0.043830979615449905,0,1800.0000000000002,2209.8732835054398,22.77%,2373.8225969076157
8,2020.03.18,001210,금호전기,0.007430001627653837,0,1835.0,2930.2907867729664,59.69%,3368.407101482153
9,2020.03.18,018120,진로발효,0.010539375245571136,0,23800.000000000004,28366.054197430614,19.19%,30192.47587640286
10,2020.03.18,000540,흥국화재,0.006875296123325825,0,1730.0,2768.935080043971,60.05%,3184.5091120615593
11,2020.03.18,032580,피델릭스,0.003941768314689398,53,954.0,1052.9210502281785,10.37%,1092.48947031945
12,2020.03.18,015020,이스타코,0.005212266463786364,0,492.0,687.9417350143194,39.83%,766.3184290200472
13,2020.03.18,003720,삼영화학공업,0.003901625517755747,0,874.0,1122.131152279675,28.39%,1221.383613191545
14,2020.03.18,023960,에쓰씨엔지니어링,0.023513227701187134,0,860.0,995.4031953215599,15.74%,1049.5644734501839
15,2020.03.18,019570,리더스 기술투자,0.004336870275437832,0,419.0,703.9873772766441,68.02%,817.9823281873017
16,2020.03.18,007770,한일화학,0.006075440440326929,0,7750.0,12661.52355082333,63.37%,14626.132971152663
17,2020.03.18,024940,PN풍년,0.011720261536538601,0,1385.0,2672.164625879377,92.94%,3187.030476231128
18,2020.03.18,066570,LG전자,0.024377746507525444,0,48000.0,57657.93215036392,20.12%,61521.10501050949
