no,last_date,code,name,rmse,train_cnt,last_close_money,last_pred_money,last_pred_ratio,trade_money
1,2020.03.11,000440,중앙에너비스,0.016825640574097633,0,8590.0,11698.282838484272,36.18%,12941.595973877982
2,2020.03.11,025950,동신건설,0.003446917049586773,0,5770.0,6207.703602686525,7.59%,6382.785043761135
3,2020.03.11,005670,푸드웰,0.021964460611343384,0,4835.0,6303.404622003436,30.37%,6890.7664708048105
4,2020.03.11,017650,대림제지,0.0158939678221941,0,1605.0,1732.0312226191163,7.91%,1782.8437116667628
5,2020.03.11,006110,삼아알미늄,0.012549108825623989,0,4005.0,4179.119166433811,4.35%,4248.766833007336
6,2020.03.11,023150,MH에탄올,0.007246697787195444,0,10950.0,7201.456334888935,-34.23%,5702.038868844509
7,2020.03.11,013720,청보산업,0.04347633570432663,0,2165.0,2406.0181361436844,11.13%,2502.425390601158
8,2020.03.11,001210,금호전기,0.007363409269601107,0,2700.0,3560.3766210377216,31.87%,3904.5272694528103
9,2020.03.11,018120,진로발효,0.007410594727844,0,30100.0,30612.394584774975,1.70%,31003.0
10,2020.03.11,000540,흥국화재,0.007173715624958277,0,2790.0,3174.290495611727,13.77%,3328.0066938564173
11,2020.03.11,032580,피델릭스,0.0038656138349324465,16,1195.0,1358.432025834918,13.68%,1423.8048361688852
12,2020.03.11,015020,이스타코,0.0051236338913440704,0,653.0000000000001,813.7766324430704,24.62%,878.0872854202985
13,2020.03.11,003720,삼영화학공업,0.003870349610224366,0,1010.0,1237.2776839248836,22.50%,1328.188757494837
14,2020.03.11,023960,에쓰씨엔지니어링,0.02347494661808014,0,1080.0,1154.6665680408478,6.91%,1184.533195257187
15,2020.03.11,019570,리더스 기술투자,0.004192755091935396,0,450.0,704.6374244894832,56.59%,806.4923942852765
16,2020.03.11,007770,한일화학,0.0058408803306519985,0,9750.0,12686.86229892075,30.12%,13861.60721848905
17,2020.03.11,024940,PN풍년,0.010980040766298771,0,1860.0,2695.0785518996418,44.90%,3029.1099726594985
18,2020.03.11,066570,LG전자,0.023169558495283127,0,59000.0,61573.33171367645,4.36%,62602.664399147034
